ISBN;Bname;Bnumber;BID
0000174710;三十六计;2;1862
0000174710;三十六计;2;1863
0000715719;兰台万卷:读《汉书·艺文志》.第2版;2;1864
0000715719;兰台万卷:读《汉书·艺文志》.第2版;2;1865
0000646118;漢書藝文志講疏;2;1866
0000646118;漢書藝文志講疏;2;1867
0000525957;99.9%都是假设;3;1868
0000525957;99.9%都是假设;3;1869
0000525957;99.9%都是假设;3;1870
0000669591;大象为什么不长毛:方舟子破解科学谜题;3;1871
0000669591;大象为什么不长毛:方舟子破解科学谜题;3;1872
0000669591;大象为什么不长毛:方舟子破解科学谜题;3;1873
0000003902;辞海.地理分册;3;1874
0000003902;辞海.地理分册;3;1875
0000003902;辞海.地理分册;3;1876
0000656055;中国未解之谜;3;1877
0000656055;中国未解之谜;3;1878
0000656055;中国未解之谜;3;1879
0000782344;國故論衡;3;1880
0000782344;國故論衡;3;1881
0000782344;國故論衡;3;1882
0000554694;中国语言文学本科必读书目;3;1883
0000554694;中国语言文学本科必读书目;3;1884
0000554694;中国语言文学本科必读书目;3;1885
0000556803;科学;6;1886
0000556803;科学;6;1887
0000556803;科学;6;1888
0000556803;科学;6;1889
0000556803;科学;6;1890
0000556803;科学;6;1891
0000700872;新学伪经考;3;1892
0000700872;新学伪经考;3;1893
0000700872;新学伪经考;3;1894
0000531045;世说新语:真名士自风流;3;1895
0000531045;世说新语:真名士自风流;3;1896
0000531045;世说新语:真名士自风流;3;1897
0000380388;西方公共行政学名著提要;3;1898
0000380388;西方公共行政学名著提要;3;1899
0000380388;西方公共行政学名著提要;3;1900
0000638929;国学与红学;3;1901
0000638929;国学与红学;3;1902
0000638929;国学与红学;3;1903
0000174641;楚辞;3;1904
0000174641;楚辞;3;1905
0000174641;楚辞;3;1906
0000109698;明人传记资料索引.影印本;3;1907
0000109698;明人传记资料索引.影印本;3;1908
0000109698;明人传记资料索引.影印本;3;1909
0000174577;本草纲目.上;3;1910
0000174577;本草纲目.上;3;1911
0000174577;本草纲目.上;3;1912
0000174706;世说新语;3;1913
0000174706;世说新语;3;1914
0000174706;世说新语;3;1915
0000174757;春秋左传.下;3;1916
0000174757;春秋左传.下;3;1917
0000174757;春秋左传.下;3;1918
0000531081;东坡志林:天才的游戏之笔;3;1919
0000531081;东坡志林:天才的游戏之笔;3;1920
0000531081;东坡志林:天才的游戏之笔;3;1921
0000642101;影响中国教师的30部外国教育名著;3;1922
0000642101;影响中国教师的30部外国教育名著;3;1923
0000642101;影响中国教师的30部外国教育名著;3;1924
0000059335;中国学术名著提要:历史卷;3;1925
0000059335;中国学术名著提要:历史卷;3;1926
0000059335;中国学术名著提要:历史卷;3;1927
0000795061;北大讲座精华集,心理;3;1928
0000795061;北大讲座精华集,心理;3;1929
0000795061;北大讲座精华集,心理;3;1930
0000700716;再冷门的问题也有最热闹的答案;3;1931
0000700716;再冷门的问题也有最热闹的答案;3;1932
0000700716;再冷门的问题也有最热闹的答案;3;1933
0000638574;文学类专业学生阅读书目导读;3;1934
0000638574;文学类专业学生阅读书目导读;3;1935
0000638574;文学类专业学生阅读书目导读;3;1936
0000530858;山海经:洪荒时期的神与兽;3;1937
0000530858;山海经:洪荒时期的神与兽;3;1938
0000530858;山海经:洪荒时期的神与兽;3;1939
0000669403;回忆未来:我自己弄错了吗;3;1940
0000669403;回忆未来:我自己弄错了吗;3;1941
0000669403;回忆未来:我自己弄错了吗;3;1942
0000762177;北大讲座精华集,大学;3;1943
0000762177;北大讲座精华集,大学;3;1944
0000762177;北大讲座精华集,大学;3;1945
0000413586;中华国学,史学卷;3;1946
0000413586;中华国学,史学卷;3;1947
0000413586;中华国学,史学卷;3;1948
0000174865;左传.上;3;1949
0000174865;左传.上;3;1950
0000174865;左传.上;3;1951
0000174712;寓言故事;3;1952
0000174712;寓言故事;3;1953
0000174712;寓言故事;3;1954
0000531046;宋词:天风海涛曲 幽怨缥缈音;3;1955
0000531046;宋词:天风海涛曲 幽怨缥缈音;3;1956
0000531046;宋词:天风海涛曲 幽怨缥缈音;3;1957
0000461029;健身气功社会体育指导员培训教材;2;1958
0000461029;健身气功社会体育指导员培训教材;2;1959
0000656168;中草药识别与应用.上册;2;1960
0000656168;中草药识别与应用.上册;2;1961
0000712527;绘画与心理治疗;2;1962
0000712527;绘画与心理治疗;2;1963
0000794168;本草纲目.第6版;2;1964
0000794168;本草纲目.第6版;2;1965
0000544215;皮肤、眼与骨毒理学;2;1966
0000544215;皮肤、眼与骨毒理学;2;1967
0000699609;不能停止洗手的男孩:强迫症的经验和治疗;2;1968
0000699609;不能停止洗手的男孩:强迫症的经验和治疗;2;1969
0000789115;人体生理学.第4版;2;1970
0000789115;人体生理学.第4版;2;1971
0000824672;雕刻好身材,跑步运动,= running;2;1972
0000824672;雕刻好身材,跑步运动,= running;2;1973
0000464673;中医劫:百年中医存废之争;2;1974
0000464673;中医劫:百年中医存废之争;2;1975
0000558545;食品安全风险评估;2;1976
0000558545;食品安全风险评估;2;1977
0000802150;天然药物化学实验指导.第4版;2;1978
0000802150;天然药物化学实验指导.第4版;2;1979
0000719482;绘画心理评估与治疗;2;1980
0000719482;绘画心理评估与治疗;2;1981
0000670950;面对疾病:传统中国社会的医疗观念与组织;2;1982
0000670950;面对疾病:传统中国社会的医疗观念与组织;2;1983
0000807583;影像技术与技能;2;1984
0000807583;影像技术与技能;2;1985
0000531177;香典:天然香料的提取、配制与使用古法;2;1986
0000531177;香典:天然香料的提取、配制与使用古法;2;1987
0000780067;动物也疯狂;3;1988
0000780067;动物也疯狂;3;1989
0000780067;动物也疯狂;3;1990
0000630404;光阴:中国人的节气;3;1991
0000630404;光阴:中国人的节气;3;1992
0000630404;光阴:中国人的节气;3;1993
0000441237;普通土壤学;5;1994
0000441237;普通土壤学;5;1995
0000441237;普通土壤学;5;1996
0000441237;普通土壤学;5;1997
0000441237;普通土壤学;5;1998
0000466608;大学计算机基础;1;1999
0000724271;创意市集产品型录;1;2000
0000818528;C语言从入门到精通.第3版;2;2001
0000818528;C语言从入门到精通.第3版;2;2002
0000744206;城市设计的维度:公共场所-城市空间;1;2003
0000449979;大学计算机基础教程;1;2004
0000430312;大学计算机基础;1;2005
0000269865;数字信号处理;1;2006
0000749847;Java语言程序设计.第2版;2;2007
0000749847;Java语言程序设计.第2版;2;2008
0000270233;C程序设计;1;2009
0000801464;Python程序设计.第2版;2;2010
0000801464;Python程序设计.第2版;2;2011
0000745773;工业分析.第2版;2;2012
0000745773;工业分析.第2版;2;2013
0000745511;C++面向对象程序设计.第2版;4;2014
0000745511;C++面向对象程序设计.第2版;4;2015
0000745511;C++面向对象程序设计.第2版;4;2016
0000745511;C++面向对象程序设计.第2版;4;2017
0000639796;模拟电路;3;2018
0000639796;模拟电路;3;2019
0000639796;模拟电路;3;2020
0000634047;工业分析;3;2021
0000634047;工业分析;3;2022
0000634047;工业分析;3;2023
0000732930;你早该这么玩Excel;3;2024
0000732930;你早该这么玩Excel;3;2025
0000732930;你早该这么玩Excel;3;2026
0000805085;信息论与编码.第3版;3;2027
0000805085;信息论与编码.第3版;3;2028
0000805085;信息论与编码.第3版;3;2029
0000793025;Office 2016入门与提高;2;2030
0000793025;Office 2016入门与提高;2;2031
0000805802;Java程序设计与网络编程;2;2032
0000805802;Java程序设计与网络编程;2;2033
0000550301;C语言范例开发大全;2;2034
0000550301;C语言范例开发大全;2;2035
0000808577;MATLAB基础教程;2;2036
0000808577;MATLAB基础教程;2;2037
0000636270;Python学习手册;2;2038
0000636270;Python学习手册;2;2039
0000790950;最新Office 2016高效办公三合一;2;2040
0000790950;最新Office 2016高效办公三合一;2;2041
0000805803;Java面向对象程序设计;2;2042
0000805803;Java面向对象程序设计;2;2043
0000706037;中国服装史;2;2044
0000706037;中国服装史;2;2045
0000774617;C++入门经典;2;2046
0000774617;C++入门经典;2;2047
0000826257;Android开发从入门到精通.第2版;2;2048
0000826257;Android开发从入门到精通.第2版;2;2049
0000507068;Eclipse实用教程;2;2050
0000507068;Eclipse实用教程;2;2051
0000823560;药物合成反应.第4版;2;2052
0000823560;药物合成反应.第4版;2;2053
0000732006;Java入门经典;2;2054
0000732006;Java入门经典;2;2055
0000764308;C++入门经典.第2版;3;2056
0000764308;C++入门经典.第2版;3;2057
0000764308;C++入门经典.第2版;3;2058
0000767063;数据结构:Java语言描述.第2版;3;2059
0000767063;数据结构:Java语言描述.第2版;3;2060
0000767063;数据结构:Java语言描述.第2版;3;2061
0000754793;ENVI遥感图像处理方法.第2版;3;2062
0000754793;ENVI遥感图像处理方法.第2版;3;2063
0000754793;ENVI遥感图像处理方法.第2版;3;2064
0000805805;MATLAB实用教程.第4版;3;2065
0000805805;MATLAB实用教程.第4版;3;2066
0000805805;MATLAB实用教程.第4版;3;2067
0000775819;C++程序设计.第3版;3;2068
0000775819;C++程序设计.第3版;3;2069
0000775819;C++程序设计.第3版;3;2070
0000527834;模拟电路分析与设计;3;2071
0000527834;模拟电路分析与设计;3;2072
0000527834;模拟电路分析与设计;3;2073
0000711275;通信原理 (第六版) 同步辅导及习题全解;4;2074
0000711275;通信原理 (第六版) 同步辅导及习题全解;4;2075
0000711275;通信原理 (第六版) 同步辅导及习题全解;4;2076
0000711275;通信原理 (第六版) 同步辅导及习题全解;4;2077
0000226895;化工热力学例题与习题;5;2078
0000226895;化工热力学例题与习题;5;2079
0000226895;化工热力学例题与习题;5;2080
0000226895;化工热力学例题与习题;5;2081
0000226895;化工热力学例题与习题;5;2082
0000661925;计算机网络简明教程.第2版;3;2083
0000661925;计算机网络简明教程.第2版;3;2084
0000661925;计算机网络简明教程.第2版;3;2085
0000274016;编译原理.2版;1;2086
0000798827;锌系光催化剂的制备及应用;1;2087
0000466701;计算机网络实用教程.第2版;1;2088
0000551705;计算智能;1;2089
0000790732;膜计算导论;1;2090
0000644079;数字图像处理;2;2091
0000644079;数字图像处理;2;2092
0000784622;现代信号处理.第3版;3;2093
0000784622;现代信号处理.第3版;3;2094
0000784622;现代信号处理.第3版;3;2095
0000427290;现代办公建筑空间设计;1;2096
0000777554;图解数据结构:使用Java;2;2097
0000777554;图解数据结构:使用Java;2;2098
0000805806;MATLAB R2015a小波分析;2;2099
0000805806;MATLAB R2015a小波分析;2;2100
0000506021;MATLAB科学计算与可视化仿真宝典;1;2101
0000789681;数字媒体技术导论.第2版;2;2102
0000789681;数字媒体技术导论.第2版;2;2103
0000723993;工业分析化学.第2版;2;2104
0000723993;工业分析化学.第2版;2;2105
0000814404;精通MATLAB优化计算.第4版;3;2106
0000814404;精通MATLAB优化计算.第4版;3;2107
0000814404;精通MATLAB优化计算.第4版;3;2108
0000813566;Java Web程序设计.第2版;2;2109
0000813566;Java Web程序设计.第2版;2;2110
0000722482;MATLAB 宝典.第4版;2;2111
0000722482;MATLAB 宝典.第4版;2;2112
0000777327;半导体器件导论;1;2113
0000771040;MATLAB R2014a从入门到精通;1;2114
0000540627;空间通信技术;2;2115
0000540627;空间通信技术;2;2116
0000718173;微生物工程工艺原理.第3版;2;2117
0000718173;微生物工程工艺原理.第3版;2;2118
0000309601;教与写的记忆:信号与系统评注;1;2119
0000449925;C++语言基础教程题解与上机指导.第2版;1;2120
0000530681;CoreIDRAW X4精华教程;3;2121
0000530681;CoreIDRAW X4精华教程;3;2122
0000530681;CoreIDRAW X4精华教程;3;2123
0000809482;Office 2016从新手到高手;2;2124
0000809482;Office 2016从新手到高手;2;2125
0000563606;Python参考手册;2;2126
0000563606;Python参考手册;2;2127
0000788284;无印良品的设计;2;2128
0000788284;无印良品的设计;2;2129
0000815574;Python与数据挖掘;2;2130
0000815574;Python与数据挖掘;2;2131
0000796578;数据结构与算法分析:Java语言描述;2;2132
0000796578;数据结构与算法分析:Java语言描述;2;2133
0000754766;Python编程初学者指南;2;2134
0000754766;Python编程初学者指南;2;2135
0000720464;英汉网络语言对比研究;1;2136
0000805804;Java Web程序设计教程;2;2137
0000805804;Java Web程序设计教程;2;2138
0000638616;C语言程序设计教程;3;2139
0000638616;C语言程序设计教程;3;2140
0000638616;C语言程序设计教程;3;2141
0000563152;Office 2010中文版完全自学手册;2;2142
0000563152;Office 2010中文版完全自学手册;2;2143
0000723948;C语言程序设计案例教程.第2版;2;2144
0000723948;C语言程序设计案例教程.第2版;2;2145
0000449920;微型计算机原理与接口技术;1;2146
0000748161;疯狂Java讲义.第3版;4;2147
0000748161;疯狂Java讲义.第3版;4;2148
0000748161;疯狂Java讲义.第3版;4;2149
0000748161;疯狂Java讲义.第3版;4;2150
0000809944;数字媒体后期制作教程.第2版;2;2151
0000809944;数字媒体后期制作教程.第2版;2;2152
0000814392;机器学习导论;2;2153
0000814392;机器学习导论;2;2154
0000798837;激光原理;2;2155
0000798837;激光原理;2;2156
0000773939;光电检测技术与应用.第3版;2;2157
0000773939;光电检测技术与应用.第3版;2;2158
0000743240;Photoshop CC从入门到精通;2;2159
0000743240;Photoshop CC从入门到精通;2;2160
0000812481;Python参考手册.第2版;2;2161
0000812481;Python参考手册.第2版;2;2162
0000719768;药物合成反应简明教程;1;2163
0000754399;传感器原理及应用.第4版;2;2164
0000754399;传感器原理及应用.第4版;2;2165
0000777331;化工原理.上册.第4版;3;2166
0000777331;化工原理.上册.第4版;3;2167
0000777331;化工原理.上册.第4版;3;2168
0000474941;模拟电路及其应用;3;2169
0000474941;模拟电路及其应用;3;2170
0000474941;模拟电路及其应用;3;2171
0000449978;计算机应用基础;1;2172
0000473025;机械制图:近机类、非机类.第2版;2;2173
0000473025;机械制图:近机类、非机类.第2版;2;2174
0000778269;App开发案例教程;2;2175
0000778269;App开发案例教程;2;2176
