ISBN;Bname;Bnumber;BID;ZT
0000638574;文学类专业学生阅读书目导读;3;1936;1
0000530858;山海经:洪荒时期的神与兽;3;1937;1
0000530858;山海经:洪荒时期的神与兽;3;1938;1
0000530858;山海经:洪荒时期的神与兽;3;1939;1
0000669403;回忆未来:我自己弄错了吗;3;1940;1
0000669403;回忆未来:我自己弄错了吗;3;1941;1
0000669403;回忆未来:我自己弄错了吗;3;1942;1
0000762177;北大讲座精华集,大学;3;1943;1
0000762177;北大讲座精华集,大学;3;1944;1
0000762177;北大讲座精华集,大学;3;1945;1
0000413586;中华国学,史学卷;3;1946;1
0000413586;中华国学,史学卷;3;1947;1
0000413586;中华国学,史学卷;3;1948;1
0000174865;左传.上;3;1949;1
0000174865;左传.上;3;1950;1
0000174865;左传.上;3;1951;1
0000174712;寓言故事;3;1952;1
0000174712;寓言故事;3;1953;1
0000174712;寓言故事;3;1954;1
0000531046;宋词:天风海涛曲 幽怨缥缈音;3;1955;1
0000531046;宋词:天风海涛曲 幽怨缥缈音;3;1956;1
0000531046;宋词:天风海涛曲 幽怨缥缈音;3;1957;1
0000461029;健身气功社会体育指导员培训教材;2;1958;1
0000461029;健身气功社会体育指导员培训教材;2;1959;1
0000656168;中草药识别与应用.上册;2;1960;1
0000656168;中草药识别与应用.上册;2;1961;1
0000712527;绘画与心理治疗;2;1962;1
0000712527;绘画与心理治疗;2;1963;1
0000794168;本草纲目.第6版;2;1964;1
0000794168;本草纲目.第6版;2;1965;1
0000544215;皮肤、眼与骨毒理学;2;1966;1
0000544215;皮肤、眼与骨毒理学;2;1967;1
0000699609;不能停止洗手的男孩:强迫症的经验和治疗;2;1968;1
0000699609;不能停止洗手的男孩:强迫症的经验和治疗;2;1969;1
0000789115;人体生理学.第4版;2;1970;1
0000789115;人体生理学.第4版;2;1971;1
0000824672;雕刻好身材,跑步运动,= running;2;1972;1
0000824672;雕刻好身材,跑步运动,= running;2;1973;1
0000464673;中医劫:百年中医存废之争;2;1974;1
0000464673;中医劫:百年中医存废之争;2;1975;1
0000558545;食品安全风险评估;2;1976;1
0000558545;食品安全风险评估;2;1977;1
0000802150;天然药物化学实验指导.第4版;2;1978;1
0000802150;天然药物化学实验指导.第4版;2;1979;1
0000719482;绘画心理评估与治疗;2;1980;1
0000719482;绘画心理评估与治疗;2;1981;1
0000670950;面对疾病:传统中国社会的医疗观念与组织;2;1982;1
0000670950;面对疾病:传统中国社会的医疗观念与组织;2;1983;1
0000807583;影像技术与技能;2;1984;1
0000807583;影像技术与技能;2;1985;1
0000531177;香典:天然香料的提取、配制与使用古法;2;1986;1
0000531177;香典:天然香料的提取、配制与使用古法;2;1987;1
0000780067;动物也疯狂;3;1988;1
0000780067;动物也疯狂;3;1989;1
0000780067;动物也疯狂;3;1990;1
0000630404;光阴:中国人的节气;3;1991;1
0000630404;光阴:中国人的节气;3;1992;1
0000630404;光阴:中国人的节气;3;1993;1
0000441237;普通土壤学;5;1994;1
0000441237;普通土壤学;5;1995;1
0000441237;普通土壤学;5;1996;1
0000441237;普通土壤学;5;1997;1
0000441237;普通土壤学;5;1998;1
0000466608;大学计算机基础;1;1999;1
0000724271;创意市集产品型录;1;2000;1
0000818528;C语言从入门到精通.第3版;2;2001;1
0000818528;C语言从入门到精通.第3版;2;2002;1
0000744206;城市设计的维度:公共场所-城市空间;1;2003;1
0000449979;大学计算机基础教程;1;2004;1
0000430312;大学计算机基础;1;2005;1
0000269865;数字信号处理;1;2006;1
0000749847;Java语言程序设计.第2版;2;2007;1
0000749847;Java语言程序设计.第2版;2;2008;1
0000270233;C程序设计;1;2009;1
0000801464;Python程序设计.第2版;2;2010;1
0000801464;Python程序设计.第2版;2;2011;1
0000745773;工业分析.第2版;2;2012;1
0000745773;工业分析.第2版;2;2013;1
0000745511;C++面向对象程序设计.第2版;4;2014;1
0000745511;C++面向对象程序设计.第2版;4;2015;1
0000745511;C++面向对象程序设计.第2版;4;2016;1
0000745511;C++面向对象程序设计.第2版;4;2017;1
0000639796;模拟电路;3;2018;1
0000639796;模拟电路;3;2019;1
0000639796;模拟电路;3;2020;1
0000634047;工业分析;3;2021;1
0000634047;工业分析;3;2022;1
0000634047;工业分析;3;2023;1
0000732930;你早该这么玩Excel;3;2024;1
0000732930;你早该这么玩Excel;3;2025;1
0000732930;你早该这么玩Excel;3;2026;1
0000805085;信息论与编码.第3版;3;2027;1
0000805085;信息论与编码.第3版;3;2028;1
0000805085;信息论与编码.第3版;3;2029;1
0000793025;Office 2016入门与提高;2;2030;1
0000793025;Office 2016入门与提高;2;2031;1
0000805802;Java程序设计与网络编程;2;2032;1
0000805802;Java程序设计与网络编程;2;2033;1
0000550301;C语言范例开发大全;2;2034;1
0000550301;C语言范例开发大全;2;2035;1
0000808577;MATLAB基础教程;2;2036;1
0000808577;MATLAB基础教程;2;2037;1
0000636270;Python学习手册;2;2038;1
0000636270;Python学习手册;2;2039;1
0000790950;最新Office 2016高效办公三合一;2;2040;1
0000790950;最新Office 2016高效办公三合一;2;2041;1
0000805803;Java面向对象程序设计;2;2042;1
0000805803;Java面向对象程序设计;2;2043;1
0000706037;中国服装史;2;2044;1
0000706037;中国服装史;2;2045;1
0000774617;C++入门经典;2;2046;1
0000774617;C++入门经典;2;2047;1
0000826257;Android开发从入门到精通.第2版;2;2048;1
0000826257;Android开发从入门到精通.第2版;2;2049;1
0000507068;Eclipse实用教程;2;2050;1
0000507068;Eclipse实用教程;2;2051;1
0000823560;药物合成反应.第4版;2;2052;1
0000823560;药物合成反应.第4版;2;2053;1
0000732006;Java入门经典;2;2054;1
0000732006;Java入门经典;2;2055;1
0000764308;C++入门经典.第2版;3;2056;1
0000764308;C++入门经典.第2版;3;2057;1
0000764308;C++入门经典.第2版;3;2058;1
0000767063;数据结构:Java语言描述.第2版;3;2059;1
0000767063;数据结构:Java语言描述.第2版;3;2060;1
0000767063;数据结构:Java语言描述.第2版;3;2061;1
0000754793;ENVI遥感图像处理方法.第2版;3;2062;1
0000754793;ENVI遥感图像处理方法.第2版;3;2063;1
0000754793;ENVI遥感图像处理方法.第2版;3;2064;1
0000805805;MATLAB实用教程.第4版;3;2065;1
0000805805;MATLAB实用教程.第4版;3;2066;1
0000805805;MATLAB实用教程.第4版;3;2067;1
0000775819;C++程序设计.第3版;3;2068;1
0000775819;C++程序设计.第3版;3;2069;1
0000775819;C++程序设计.第3版;3;2070;1
0000527834;模拟电路分析与设计;3;2071;1
0000527834;模拟电路分析与设计;3;2072;1
0000527834;模拟电路分析与设计;3;2073;1
0000711275;通信原理 (第六版) 同步辅导及习题全解;4;2074;1
0000711275;通信原理 (第六版) 同步辅导及习题全解;4;2075;1
0000711275;通信原理 (第六版) 同步辅导及习题全解;4;2076;1
0000711275;通信原理 (第六版) 同步辅导及习题全解;4;2077;1
0000226895;化工热力学例题与习题;5;2078;1
0000226895;化工热力学例题与习题;5;2079;1
0000226895;化工热力学例题与习题;5;2080;1
0000226895;化工热力学例题与习题;5;2081;1
0000226895;化工热力学例题与习题;5;2082;1
0000661925;计算机网络简明教程.第2版;3;2083;1
0000661925;计算机网络简明教程.第2版;3;2084;1
0000661925;计算机网络简明教程.第2版;3;2085;1
0000274016;编译原理.2版;1;2086;1
0000798827;锌系光催化剂的制备及应用;1;2087;1
0000466701;计算机网络实用教程.第2版;1;2088;1
0000551705;计算智能;1;2089;1
0000790732;膜计算导论;1;2090;1
0000644079;数字图像处理;2;2091;1
0000644079;数字图像处理;2;2092;1
0000784622;现代信号处理.第3版;3;2093;1
0000784622;现代信号处理.第3版;3;2094;1
0000784622;现代信号处理.第3版;3;2095;1
0000427290;现代办公建筑空间设计;1;2096;1
0000777554;图解数据结构:使用Java;2;2097;1
0000777554;图解数据结构:使用Java;2;2098;1
0000805806;MATLAB R2015a小波分析;2;2099;1
0000805806;MATLAB R2015a小波分析;2;2100;1
0000506021;MATLAB科学计算与可视化仿真宝典;1;2101;1
0000789681;数字媒体技术导论.第2版;2;2102;1
0000789681;数字媒体技术导论.第2版;2;2103;1
0000723993;工业分析化学.第2版;2;2104;1
0000723993;工业分析化学.第2版;2;2105;1
0000814404;精通MATLAB优化计算.第4版;3;2106;1
0000814404;精通MATLAB优化计算.第4版;3;2107;1
0000814404;精通MATLAB优化计算.第4版;3;2108;1
0000813566;Java Web程序设计.第2版;2;2109;1
0000813566;Java Web程序设计.第2版;2;2110;1
0000722482;MATLAB 宝典.第4版;2;2111;1
0000722482;MATLAB 宝典.第4版;2;2112;1
0000777327;半导体器件导论;1;2113;1
0000771040;MATLAB R2014a从入门到精通;1;2114;1
0000540627;空间通信技术;2;2115;1
0000540627;空间通信技术;2;2116;1
0000718173;微生物工程工艺原理.第3版;2;2117;1
0000718173;微生物工程工艺原理.第3版;2;2118;1
0000309601;教与写的记忆:信号与系统评注;1;2119;1
0000449925;C++语言基础教程题解与上机指导.第2版;1;2120;1
0000530681;CoreIDRAW X4精华教程;3;2121;1
0000530681;CoreIDRAW X4精华教程;3;2122;1
0000530681;CoreIDRAW X4精华教程;3;2123;1
0000809482;Office 2016从新手到高手;2;2124;1
0000809482;Office 2016从新手到高手;2;2125;1
0000563606;Python参考手册;2;2126;1
0000563606;Python参考手册;2;2127;1
0000788284;无印良品的设计;2;2128;1
0000788284;无印良品的设计;2;2129;1
0000815574;Python与数据挖掘;2;2130;1
0000815574;Python与数据挖掘;2;2131;1
0000796578;数据结构与算法分析:Java语言描述;2;2132;1
0000796578;数据结构与算法分析:Java语言描述;2;2133;1
0000754766;Python编程初学者指南;2;2134;1
0000754766;Python编程初学者指南;2;2135;1
0000720464;英汉网络语言对比研究;1;2136;1
0000805804;Java Web程序设计教程;2;2137;1
0000805804;Java Web程序设计教程;2;2138;1
0000638616;C语言程序设计教程;3;2139;1
0000638616;C语言程序设计教程;3;2140;1
0000638616;C语言程序设计教程;3;2141;1
0000563152;Office 2010中文版完全自学手册;2;2142;1
0000563152;Office 2010中文版完全自学手册;2;2143;1
0000723948;C语言程序设计案例教程.第2版;2;2144;1
0000723948;C语言程序设计案例教程.第2版;2;2145;1
0000449920;微型计算机原理与接口技术;1;2146;1
0000748161;疯狂Java讲义.第3版;4;2147;1
0000748161;疯狂Java讲义.第3版;4;2148;1
0000748161;疯狂Java讲义.第3版;4;2149;1
0000748161;疯狂Java讲义.第3版;4;2150;1
0000809944;数字媒体后期制作教程.第2版;2;2151;1
0000809944;数字媒体后期制作教程.第2版;2;2152;1
0000814392;机器学习导论;2;2153;1
0000814392;机器学习导论;2;2154;1
0000798837;激光原理;2;2155;1
0000798837;激光原理;2;2156;1
0000773939;光电检测技术与应用.第3版;2;2157;1
0000773939;光电检测技术与应用.第3版;2;2158;1
0000743240;Photoshop CC从入门到精通;2;2159;1
0000743240;Photoshop CC从入门到精通;2;2160;1
0000812481;Python参考手册.第2版;2;2161;1
0000812481;Python参考手册.第2版;2;2162;1
0000719768;药物合成反应简明教程;1;2163;1
0000754399;传感器原理及应用.第4版;2;2164;1
0000754399;传感器原理及应用.第4版;2;2165;1
0000777331;化工原理.上册.第4版;3;2166;1
0000777331;化工原理.上册.第4版;3;2167;1
0000777331;化工原理.上册.第4版;3;2168;1
0000474941;模拟电路及其应用;3;2169;1
0000474941;模拟电路及其应用;3;2170;1
0000474941;模拟电路及其应用;3;2171;1
0000449978;计算机应用基础;1;2172;1
0000473025;机械制图:近机类、非机类.第2版;2;2173;1
0000473025;机械制图:近机类、非机类.第2版;2;2174;1
0000778269;App开发案例教程;2;2175;1
0000778269;App开发案例教程;2;2176;1
0000737515;咖啡精神:咖啡与咖啡馆的文化记忆;1;2177;1
0000805990;算法笔记;2;2178;1
0000805990;算法笔记;2;2179;1
0000740519;随园食单.全彩版;1;2180;1
0000370451;机械制图:非机械类专业.5版;1;2181;1
0000777558;线性系统理论.第2版;1;2182;1
0000811168;HTML 5+CSS3从入门到精通;1;2183;1
0000806367;Java基础教程.第3版;2;2184;1
0000806367;Java基础教程.第3版;2;2185;1
0000638131;数字图像处理;3;2186;1
0000638131;数字图像处理;3;2187;1
0000638131;数字图像处理;3;2188;1
0000782830;About Face 4: 交互设计精髓;1;2189;1
0000780310;C#程序设计教程.第3版;2;2190;1
0000780310;C#程序设计教程.第3版;2;2191;1
0000688853;电子测量技术.第3版;1;2192;1
0000748306;数字图像处理;2;2193;1
0000748306;数字图像处理;2;2194;1
0000467626;食品化学实验和习题;3;2195;1
0000467626;食品化学实验和习题;3;2196;1
0000467626;食品化学实验和习题;3;2197;1
0000804138;商业空间设计;2;2198;1
0000804138;商业空间设计;2;2199;1
0000551667;面向对象程序设计:C++语言;1;2200;1
0000796445;信息论与编码.第3版;2;2201;1
0000796445;信息论与编码.第3版;2;2202;1
0000428695;室内设计资料集;1;2203;1
0000719184;雷达中的微多普勒效应;2;2204;1
0000719184;雷达中的微多普勒效应;2;2205;1
0000813904;C++程序设计:基础、编程抽象与算法策略;1;2206;1
0000690198;MATLAB从入门到精通.第2版;2;2207;1
0000690198;MATLAB从入门到精通.第2版;2;2208;1
0000466665;计算机通信与网络教程.第3版;1;2209;1
0000270104;电工学.上册,电工技术.6版;1;2210;1
0000498112;通信原理.3版;5;2211;1
0000498112;通信原理.3版;5;2212;1
0000498112;通信原理.3版;5;2213;1
0000498112;通信原理.3版;5;2214;1
0000498112;通信原理.3版;5;2215;1
0000759588;Python编程;4;2216;1
0000759588;Python编程;4;2217;1
0000759588;Python编程;4;2218;1
0000759588;Python编程;4;2219;1
0000708537;模拟电路及其应用.第2版;2;2220;1
0000708537;模拟电路及其应用.第2版;2;2221;1
0000785989;亚洲园林:历史、信仰与设计;1;2222;1
0000546831;大学计算机基础教程;1;2223;1
0000802580;自然语言处理原理与技术实现;1;2224;1
0000762188;50个趣味电子小制作;1;2225;1
0000724337;通信原理.第7版;4;2226;1
0000724337;通信原理.第7版;4;2227;1
0000724337;通信原理.第7版;4;2228;1
0000724337;通信原理.第7版;4;2229;1
0000399398;数字图像处理;3;2230;1
0000399398;数字图像处理;3;2231;1
0000399398;数字图像处理;3;2232;1
0000787080;明解C语言,入门篇.第2版;2;2233;1
0000787080;明解C语言,入门篇.第2版;2;2234;1
0000713621;数字图像处理的MATLAB实现;2;2235;1
0000713621;数字图像处理的MATLAB实现;2;2236;1
0000712702;自动控制原理.第6版;2;2237;1
0000712702;自动控制原理.第6版;2;2238;1
0000630617;MATLAB函数查询手册;3;2239;1
0000630617;MATLAB函数查询手册;3;2240;1
0000630617;MATLAB函数查询手册;3;2241;1
0000753609;花园休闲区设计;1;2242;1
0000498302;MATLAB基础及应用;3;2243;1
0000498302;MATLAB基础及应用;3;2244;1
0000498302;MATLAB基础及应用;3;2245;1
0000745518;Flash CS6动画制作与应用实用教程;3;2246;1
0000745518;Flash CS6动画制作与应用实用教程;3;2247;1
0000745518;Flash CS6动画制作与应用实用教程;3;2248;1
0000642494;Java项目开发案例全程实录.2版;2;2249;1
0000642494;Java项目开发案例全程实录.2版;2;2250;1
0000806366;Java Web开发技术教程.第2版;2;2251;1
0000806366;Java Web开发技术教程.第2版;2;2252;1
0000477501;MATLAB编程基础与典型应用;2;2253;1
0000477501;MATLAB编程基础与典型应用;2;2254;1
0000766866;信息论与编码简明教程;2;2255;1
0000766866;信息论与编码简明教程;2;2256;1
0000741266;C#语言程序设计基础.第3版;2;2257;1
0000741266;C#语言程序设计基础.第3版;2;2258;1
0000734182;Android系统应用开发实战详解;2;2259;1
0000734182;Android系统应用开发实战详解;2;2260;1
0000737929;虚拟现实技术及其应用;2;2261;1
0000737929;虚拟现实技术及其应用;2;2262;1
